Country_Name,Region,Image_URL,Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Peru,Americas,https://public.flourish.studio/country-flags/svg/pe.svg,PER,2.571908062,2.89965484,3.286773188,3.600957771,4.35691387,5.166861068,6.113607728,6.204253759,5.736083835,6.42090979,7.432223177,8.289582884,9.189413409,10.994381895,13.858441211,16.877163792,15.94770938,14.620386674,12.495779622,15.962459447,18.13402918,21.64913762,21.793496819,17.345624454,17.599660054,16.548827018,15.244232958,20.702298397,15.439408447,22.499559086,26.410386669,34.341465998,35.966302303,34.832077221,44.882079767,53.312793687,55.25241413,58.147522523,55.501467877,50.187324568,51.744749133,52.030158775,54.777553515,58.731030122,66.768703498,76.060606061,88.643193062,102.171,120.551,120.823,147.529,171.762,192.649,201.175,200.789,189.805,191.896,211.007,222.575,228.471,202.014
Philippines,Asia,https://public.flourish.studio/country-flags/svg/ph.svg,PHL,7.515886651,8.171186334,4.954529277,5.505055618,5.953766854,6.517304758,7.189017888,7.724873935,8.632749269,9.571800653,7.55917953,8.375086047,9.067872579,11.41242102,15.60782507,16.875240683,19.380945793,22.283185056,25.762077665,31.21850787,36.848242784,40.499645208,42.206011275,37.759237658,35.730202751,34.961565263,33.987178952,37.791442731,43.152077817,48.513735777,50.508286643,51.784207132,60.422309297,62.036625223,73.159245524,84.644220102,94.648084429,94.10618345,74.492325247,85.6401338,83.669693589,78.921234457,84.307291974,87.039145965,95.002028505,107.42,127.653,155.98,181.625,175.975,208.369,234.217,261.921,283.903,297.483,306.446,318.627,328.481,346.842,376.823,361.489
Poland,Europe,https://public.flourish.studio/country-flags/svg/pl.svg,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.977749037,85.500935935,94.337050693,96.045645026,110.803,142.293,160.193,159.358,174.686,170.031,172.219,190.905,199.072,217.827,255.11,306.144,344.622,429.029,533.609,439.738,479.834,528.301,498.524,521.016,542.477,477.812,472.63,526.509,587.412,597.281,596.624
Portugal,Europe,https://public.flourish.studio/country-flags/svg/pt.svg,PRT,3.193200404,3.417516639,3.668222358,3.90573446,4.235608178,4.687464055,5.135387846,5.740241166,6.354262628,6.969025826,8.108235704,9.20160424,11.239117865,15.090564186,17.512391476,19.347607843,20.332831565,21.439523311,23.487614051,26.622819672,32.896519824,31.977276873,30.527754793,27.239650742,25.21796905,27.115807742,38.745901354,48.182925857,56.347250696,60.594092182,78.713860217,89.233599278,107.592,95.009751901,99.688641304,118.122,122.63,117.017,123.946,127.427,118.311,121.499,134.156,164.862,189.035,197.18,208.582,240.191,262.345,243.702,237.881,244.797,216.237,226.37,229.596,199.314,206.286,220.811,242.195,239.987,228.539
Puerto Rico,Americas,https://public.flourish.studio/country-flags/svg/pr.svg,PRI,1.6919,1.8651,2.0944,2.3336,2.5705,2.8815,3.1705,3.5327,3.9417,4.4607,5.0347,5.6468,6.3289,7.0024,7.6848,8.1983,8.9686,9.9109,11.165,12.75,14.4361,15.9557,16.7642,17.2766,19.1626,20.2892,22.0093,24.0258,26.3858,28.1612,30.603919,32.287031,34.63043,36.922456,39.69063,42.647331,45.340835,48.187039,54.0864,57.841,61.7018,69.2084,71.6235,74.8274,80.322313,83.9145213,87.2761644,89.5241316,93.6393,96.3856,98.3813,100.352,101.565,102.45,102.446,103.376,104.337,103.446,100.925,104.915,103.138
Qatar,Asia,https://public.flourish.studio/country-flags/svg/qa.svg,QAT,,,,,,,,,,,0.3017913018,0.38770008419999996,0.5102599407,0.793884368,2.401403227,2.512784033,3.284301332,3.617580172,4.052000413,5.633000318,7.829094613,8.661263764,7.596703214,6.467582308,6.704395824,6.153296456,5.053021951,5.446428681,6.038187033,6.487912088,7.360439423,6.883516484,7.646153984,7.156593654,7.374450769,8.137911978,9.059340385,11.297802115,10.255495027,12.393131868,17.75989011,17.538461538,19.363736264,23.533791209,31.734065934,44.530494505,60.882142857,79.712087912,115.27,97.798351648,125.122,167.775,186.834,198.728,206.225,161.74,151.732,161.099,183.335,176.371,144.411
Romania,Europe,https://public.flourish.studio/country-flags/svg/ro.svg,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.413636364,40.80952381,42.105263158,38.995454545,28.998684211,25.121666667,26.362894737,30.074440483,37.435317265,36.937074278,35.574916295,41.694118973,35.952781582,37.253259017,40.394824679,46.066101951,57.806506024,74.972669057,98.452791983,122.023,174.585,214.314,174.104,166.309,183.327,170.636,190.801,199.959,177.729,188.129,211.695,241.457,249.882,248.716
Russia,Europe,https://public.flourish.studio/country-flags/svg/ru.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,Africa,https://public.flourish.studio/country-flags/svg/rw.svg,RWA,0.119000024,0.122000016,0.125000008,0.128,0.129999994,0.14879998,0.12452570290000001,0.159560018,0.172200018,0.188700037,0.219900006,0.2229525782,0.2464578383,0.2907461571,0.3084584232,0.5718632957,0.6377541621,0.7466505586000001,0.9057091473,1.109346221,1.25476535,1.407062608,1.40724264,1.479688126,1.587412957,1.715625839,1.944711061,2.157434025,2.395493878,2.405021933,2.550185618,1.91160097,2.029026704,1.971525999,0.7536363705,1.293535011,1.382334879,1.851558302,1.989343495,2.155659413,2.0675285,1.965444515,1.964779921,2.137093489,2.375281627,2.932213575,3.317951468,4.068065929,5.177015141,5.671332138,6.121234529,6.88103827,7.65030032,7.815599503,8.241332517,8.539048448,8.690485823,9.253098954,9.640280084,10.355974217,10.333991456
Samoa,Oceania,https://public.flourish.studio/country-flags/svg/ws.svg,WSM,,,,,,,,,,,,,,,,,,,,,,,0.1212216516,0.1118628236,0.1092009343,0.09557217298000001,0.1009478486,0.11171392209999999,0.1330160654,0.1228886097,0.1257662698,0.1255972054,0.13230304140000002,0.1331228972,0.2210981065,0.22486573140000002,0.24990897069999998,0.2854755919,0.26948152319999996,0.2588337666,0.2690197103,0.27308835719999996,0.2880788814,0.3388386394,0.42032017639999997,0.4655680183,0.5058324398,0.5704691967000001,0.6192607216,0.5847060202000001,0.663155955,0.7371479511,0.760319276,0.770059551,0.7568059402,0.7879585859,0.7994938842999999,0.832025574,0.8212869275,0.8520071127000001,0.8071008206
San Marino,Europe,https://public.flourish.studio/country-flags/svg/sm.svg,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.109098658,1.005159388,1.077413479,1.168269231,1.464326161,1.72375,1.785847531,1.908167106,2.185874624,2.39343782,2.056126702,1.881214371,1.813752784,1.604779648,1.678841812,1.673973695,1.419394771,1.468377272,1.528630707,1.655300873,1.616369646,
Sao Tome and Principe,Africa,https://public.flourish.studio/country-flags/svg/st.svg,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07595121068999999,0.08517130817,0.1020855835,0.1145825616,0.13645027469999998,0.1427755973,0.14914642309999998,0.1880211906,0.1878204646,0.19665251430000003,0.2314892701,0.2506808457,0.30055448360000003,0.3465283292,0.3160660723,0.345495615,0.3756141262,0.4122538097,0.4274250397,0.47291446989999997
Saudi Arabia,Asia,https://public.flourish.studio/country-flags/svg/sa.svg,SAU,,,,,,,,,4.187777711,4.485777644,5.377268849,7.184863277,9.66406793,14.947491056,45.412971909,46.773303721,64.00562387,74.188363506,80.265732293,111.86,164.542,184.292,153.239,129.172,119.625,103.898,86.962013011,85.69594176,88.256162069,95.344352824,117.63,132.223,137.088,132.968,135.175,143.343,158.662,165.964,146.775,161.717,189.515,184.137,189.606,215.808,258.742,328.46,376.9,415.965,519.797,429.098,528.207,671.239,735.975,746.647,756.35,654.27,644.936,688.586,786.522,792.967,700.118
Senegal,Africa,https://public.flourish.studio/country-flags/svg/sn.svg,SEN,1.003692375,1.058975266,1.085475573,1.122139637,1.188930568,1.210058396,1.246908374,1.246480959,1.30938483,1.245234807,1.297407829,1.339548824,1.620857277,1.863398448,2.09932495,2.830388405,2.869777812,2.938046307,3.280354339,4.084878668,4.51010733,4.095892072,4.013950868,3.569356462,3.485165161,3.818944603,5.392093508,6.487352283,6.418419798,6.366039353,7.390967035,7.255210701,7.769817869,7.367985695,5.034588159,6.326342963,6.559712551,6.041478436,6.505607633,6.592835458,6.013184809,6.507824767,7.006402592,8.768721956,10.076817278,11.009032665,11.697918803,13.994218939,16.853991177,16.145868285,16.121314671,17.814284622,17.660871726,18.918668644,19.797254643,17.774766636,19.040312815,20.996564752,23.116699808,23.306213742,24.644234595
Serbia,Europe,https://public.flourish.studio/country-flags/svg/rs.svg,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.83259887,21.818007449,25.676488,19.457979423,19.388663551,6.875845987,12.960538724,17.120906918,22.482365322,26.141968161,27.683225959,32.48207036,43.170990616,52.194221469,45.162894381,41.819468692,49.258136129,43.309252921,48.394239475,47.062206678,39.655958843,40.692643373,44.17905528,50.640650221,51.514222382,53.335016425
Seychelles,Africa,https://public.flourish.studio/country-flags/svg/sc.svg,SYC,0.01201201201,0.01159201159,0.012642026570000001,0.013923029259999999,0.01539303235,0.015603032800000001,0.01644303456,0.01663203281,0.01607402735,0.01645202799,0.01843203136,0.021965951719999998,0.03064512101,0.03689627822,0.043134498689999995,0.04780314596,0.04927897955,0.06452639866,0.08555236991,0.1272610992,0.14735722280000002,0.154902869,0.14791206980000002,0.1467128505,0.151313242,0.16888753909999998,0.2078506236,0.2492670398,0.283828769,0.3048328674,0.3685847589,0.37435955610000005,0.4336671938,0.4739168195,0.4864512046,0.5082215082,0.5030684722,0.5629588365,0.6083692822000001,0.6229854937,0.6148797648,0.6222620572,0.6975182482000001,0.705704816,0.8393199272999999,0.9191032545,1.016418229,1.033561654,0.967199594,0.8473978501,0.9699365253,1.06582667,1.060226126,1.328157609,1.343007845,1.377495054,1.426651769,1.528242026,1.547690759,1.582841059,1.059886364
Sierra Leone,Africa,https://public.flourish.studio/country-flags/svg/sl.svg,SLE,0.32200947160000004,0.32783468060000004,0.3427215798,0.34854695210000003,0.3718481147,0.3593798562,0.3754798498,0.348795303,0.3298600919,0.4086901635,0.4344103738,0.41954942510000004,0.46538109,0.5752302344,0.6485906429,0.6793359011,0.5948956723,0.6917777584,0.9607283389,1.109374722,1.100685845,1.114830472,1.295361886,0.9951043052999999,1.087471862,0.8568904986,0.4901814566,0.7013076023,1.055083945,0.9329744119,0.6496448267999999,0.7799814588999999,0.6799979976,0.7688123348,0.9119159707000001,0.8707587393999999,0.9417421527000001,0.8502180336,0.6723759273,0.6693847689,0.6358740022,1.090467712,1.25334052,1.385810072,1.448536631,1.650494367,1.885112202,2.158496873,2.505458705,2.453899847,2.578026297,2.942546781,3.801862611,4.920343195,5.015157816,4.218723875,3.67479453,3.719369107,4.085114794,4.076578543,4.06328945
Singapore,Asia,https://public.flourish.studio/country-flags/svg/sg.svg,SGP,0.7047563047000001,0.7646347837,0.82624461,0.9176140076,0.8941591533,0.9746504639,1.096432771,1.238043904,1.425715406,1.659904613,1.920586698,2.263785444,2.721440981,3.696213333,5.221534956,5.63367393,6.327077974,6.618585074,7.517176355,9.296921724,11.896256783,14.175228844,16.084252378,17.78411215,19.749361098,19.156532746,18.586746057,20.919215578,25.371462488,30.465364739,36.144336769,45.466164978,52.130263966,60.603478153,73.690847191,87.810991957,96.295886525,100.124,85.728310229,86.284660767,96.074477958,89.79494335,92.537752709,97.645448284,115.035,127.808,148.63,180.942,193.612,194.152,239.809,279.351,295.087,307.576,314.851,308.004,318.764,343.338,375.982,374.386,339.998
Sint Maarten (Dutch part),Americas,https://public.flourish.studio/country-flags/svg/sx.svg,SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9360893855,0.9858659218,1.022905028,1.245251397,1.253072626,1.263687151,1.191620112,1.18547486,,
Slovak Republic,Europe,https://public.flourish.studio/country-flags/svg/sk.svg,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.74738065,14.272201755,15.495514297,16.520676974,20.162936291,25.840146405,27.925036755,27.706028096,29.856000671,30.453383763,29.169953013,30.752150336,35.130340674,46.816589165,57.332015148,62.78530531,70.708098106,86.454081577,100.47,89.046289247,90.712671901,99.362720494,94.258572686,98.541305462,100.955,88.601289843,89.614053144,95.157888667,105.561,105.284,105.173
Slovenia,Europe,https://public.flourish.studio/country-flags/svg/si.svg,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.352224019,21.507232649,20.763101741,22.146231968,22.711384311,20.289627637,20.87630997,23.489890274,29.634713641,34.414784504,36.206395971,39.481045038,48.006372844,55.552509155,50.368056405,48.161250405,51.516366655,46.58045747,48.401896808,49.930685013,43.090173395,44.736333522,48.46908271,54.137142149,54.178877606,53.589609581
Solomon Islands,Oceania,https://public.flourish.studio/country-flags/svg/sb.svg,SLB,,,,,,,,0.02520352403,0.02808425276,0.0286064114,,0.05005688282,0.04060671205,0.05527210884,0.08453933228,0.07461709648,0.08309910791,0.09314703925,0.11102209,0.1512702079,0.1831706567,0.194215752,0.1925642635,0.1810965955,0.1813592325,0.165454832,0.1475739305,0.15524449340000002,0.17670927,0.1726813208,0.21472776759999998,0.2276410785,0.2691164919,0.3008438686,0.4028680805,0.4694794327,0.5105989233,0.5265140305,0.4576792092,0.4880014882,0.4199335809,0.40943539219999997,0.3464319583,0.3525226822,0.3976111267,0.4768987636,0.5386687693,0.6202300052,0.699157191,0.7359404097000001,0.8467976936,1.049952233,1.190994127,1.284698922,1.335538893,1.307061544,1.378551118,1.483758907,1.574599183,1.570093229,1.545888426
Somalia,Africa,https://public.flourish.studio/country-flags/svg/so.svg,SOM,0.1804599368,0.1916599144,0.2035319275,0.2161459359,0.22952991269999998,0.24372453319999998,0.2573744558,0.2717803648,0.28671827969999997,0.3063572846,0.32260000910000003,0.33110274219999997,0.4169424369,0.5070284281999999,0.4675774322,0.7108502265,0.8072758087,0.498550873,0.5649860597,0.5904198551000001,0.6035926568,0.6991122667999999,0.7744195697,0.7339013659,0.7883072134,0.8764046177,0.9303187052999999,1.009792724,1.038291284,1.092392963,0.917044228,,,,,,,,,,,,,,,,,,,,,,,4.574495667,5.021956321,5.331761394,5.52987348,5.609,5.850677296,6.476674592,6.965285325
South Africa,Africa,https://public.flourish.studio/country-flags/svg/za.svg,ZAF,7.575396973,7.972996814,8.497996604,9.423396235,10.373995855,11.334395471,12.354995063,13.777394495,14.894594048,16.780393295,18.41839264,20.333691316,21.357435928,29.295674714,36.807721038,38.114542813,36.60334997,40.651349967,46.739449962,57.645721018,82.980483388,85.4544205,78.42305979,87.415851376,77.344092907,59.082638804,67.521602553,88.573697223,95.176640968,99.030856825,115.552,123.943,134.545,147.197,153.513,171.735,163.237,168.977,152.983,151.517,151.753,135.43,129.088,197.02,255.807,288.868,303.861,333.075,316.132,329.753,417.365,458.202,434.401,400.886,381.199,346.71,323.586,381.449,404.842,387.935,335.442
South Sudan,Africa,https://public.flourish.studio/country-flags/svg/ss.svg,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.586253383,12.231264525,14.602072411,14.907308933,11.931472169,18.426469017,13.962212847,11.99780076,,,,,
Spain,Europe,https://public.flourish.studio/country-flags/svg/es.svg,ESP,12.072126075,13.834300571,16.138545209,19.074913948,21.343844644,24.756958695,28.721062242,31.647119228,31.475548481,36.0387116,40.992995008,46.619420359,59.132415221,78.639525985,97.274006346,114.777,118.507,132.449,160.6,214.602,232.767,202.808,195.997,170.951,172.103,180.793,251.321,318.748,376.16,414.757,536.559,577.166,630.916,525.076,530.563,614.609,642.589,590.077,619.215,634.693,596.878,627.287,705.394,905.492,1067.09,1153.29,1259.34,1472.13,1625.22,1485.58,1420.72,1478.77,1324.82,1354.76,1369.4,1195.12,1232.08,1309.3,1420.3,1393.05,1281.48
Sri Lanka,Asia,https://public.flourish.studio/country-flags/svg/lk.svg,LKA,1.40987395,1.444327731,1.434156379,1.240672269,1.309747899,1.698319328,1.751470588,1.859465021,1.801344538,1.965546218,2.296470588,2.3693086,2.553936348,2.875625,3.574586466,3.791298146,3.591319857,4.104509583,2.733183857,3.364611432,4.0246219,4.415844156,4.768765017,5.167913302,6.043474843,5.978460972,6.405210564,6.68216712,6.978371581,6.987267684,8.032551173,9.000362582,9.703011636,10.338679636,11.717604209,13.029697561,13.897738375,15.091913884,15.794972847,15.65632786,16.33081418,15.749753805,16.536535647,18.881765437,20.662525941,24.405791045,28.279814925,32.350248411,40.71381231,42.066217872,56.725749222,65.292753005,68.434409315,74.317806538,79.356449841,80.604080689,82.40103871,87.428128124,87.963042341,83.990946939,80.676681934
St. Kitts and Nevis,Americas,https://public.flourish.studio/country-flags/svg/kn.svg,KNA,0.012366563609999999,0.01248322931,0.012541562150000001,0.01283322639,0.013416554859999999,0.01359393232,0.014469078179999999,0.01674233825,0.0146,0.01585,0.0163,0.019624746449999998,0.02294484912,0.02419601838,0.03151485631,0.0333640553,0.03009560229,0.044496296299999995,0.049433333329999996,0.05884074074,0.06845925926,0.08088888889,0.08602222222,0.08687407406999999,0.0986037037,0.11100740740000001,0.1306851852,0.1477481481,0.1726925926,0.1925185185,0.2172592593,0.2205407407,0.242137037,0.26375555559999997,0.29515925930000003,0.31348518519999996,0.3339444444,0.374641308,0.38325733139999996,0.4065954844,0.4216957698,0.458643829,0.4810773737,0.46986986989999996,0.5069,0.5472037037,0.6444111111,0.6892851852,0.7512333333,0.747862963,0.7601703704,0.8177592592999999,0.8004148148,0.8397703704,0.9165666667000001,0.9231555556000001,1.008888889,1.060740741,1.078518519,1.164814815,0.9807407407000001
St. Lucia,Americas,https://public.flourish.studio/country-flags/svg/lc.svg,LCA,,,,,,,,,,,,,,,,,,,,,0.1703703704,0.1944444444,0.1833333333,0.197037037,0.2514814815,0.2844444444,0.34,0.37555555560000004,0.4296296296,0.4866666667,0.5796296296,0.6137037037,0.6740740741,0.6848148148,0.7137037037,0.762962963,0.7888888889,0.8059259259,0.8774074074,0.9218518519,0.9325925926,0.8925925926,0.9,0.9874074074,1.066666667,1.135555556,1.268319185,1.336088815,1.437731111,1.401507889,1.486758037,1.576988407,1.605146778,1.664816741,1.755130815,1.808079889,1.865513444,1.996771444,2.065127259,2.118791556,1.616772741
St. Martin (French part),Americas,https://public.flourish.studio/country-flags/svg/mf.svg,MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,Americas,https://public.flourish.studio/country-flags/svg/vc.svg,VCT,0.01306655778,0.01399988333,0.014524878960000001,0.0137082191,0.01475821035,0.01510820743,0.01609986583,0.01583517793,0.01535,0.01665,0.01845,0.02005164818,0.027585488989999997,0.03016537362,0.03292421586,0.03323716472,0.032792480969999996,0.04935316185,0.06084477148,0.07109635963,0.08234033963,0.1020865393,0.1137592033,0.1222553496,0.13502498780000002,0.1456417052,0.16084665669999998,0.1755806474,0.2007267126,0.21474500219999998,0.24036666669999998,0.2548296296,0.2779555556,0.2863074074,0.289437037,0.3160074074,0.3314888889,0.3477703704,0.3736185185,0.3907185185,0.396262963,0.4300407407,0.4618851852,0.4818074074,0.5219740741000001,0.5507296296,0.6109296296000001,0.6844444444,0.6954296296,0.6749222222000001,0.6812259259,0.6761296296,0.6929333333,0.7212074074,0.7277148148,0.7554,0.7744296296000001,0.7921777778,0.8113,0.8250407407,0.8074740741
Sudan,Africa,https://public.flourish.studio/country-flags/svg/sd.svg,SDN,1.307333333,1.419333333,1.541666667,1.568333333,1.611333333,1.679333333,1.723,1.865666667,1.947333333,2.144333333,2.437666667,2.656,2.882,3.571666667,4.595,5.598,6.979333333,8.704,7.6705,9.03225,7.459833333,10.0165,9.24,8.230153846,9.701357143,12.403733333,15.7690625,20.155555556,15.399166667,15.291507937,12.408647541,11.379222222,7.034219713,8.881785938,12.794192334,13.829744879,9.018243044,11.681494637,11.250327988,10.682045258,12.257418326,15.71648937,18.136839087,21.355576673,26.645490675,35.182105414,45.264519503,59.440139775,64.831935604,51.621044077,58.962978034,55.018567211,37.632919967,43.024018082,49.516748618,51.726758677,42.630376,41.283617976,30.964349685,26.155799325,21.329109522
Suriname,Americas,https://public.flourish.studio/country-flags/svg/sr.svg,SUR,0.09965,0.1077,0.11615,0.12595,0.1344,0.15415,0.19035,0.2207,0.24135,0.25965,0.2749,0.301,0.31195,0.33945,0.40985,0.4655,0.5055,0.6415,0.7355,0.7825,0.795,0.889,0.915,0.8835,0.864,0.873,0.891,0.98,1.161,0.5426,0.3884,0.4481,0.4046,0.4287647059,0.6054925373,0.6915904977,0.8614114713,0.9264225,1.11085,0.8862906977,0.9476719697,0.8342793578,1.093574468,1.274190311,1.484092538,1.793388732,2.626380435,2.936612022,3.532969035,3.875409836,4.368398048,4.422276622,4.98,5.145757576,5.240606061,5.126291451,3.317438911,3.591623596,3.996247906,3.984483762,2.884248048
Sweden,Europe,https://public.flourish.studio/country-flags/svg/se.svg,SWE,15.822585034,17.212686615,18.66725138,20.20487063,22.53241675,24.795499686,26.971486546,29.275995675,31.066819929,33.738102482,38.092452061,41.566412923,48.954145809,59.404966684,66.013338965,82.885397621,89.362071673,94.468740851,104.442,123.386,142.092,129.687,114.381,105.014,109.201,114.124,150.498,183.01,206.987,217.948,261.846,274.229,284.321,212.953,229.034,267.306,291.744,268.146,270.809,274.072,262.835,242.396,266.849,334.337,385.118,392.218,423.093,491.253,517.706,436.537,495.813,574.094,552.484,586.842,581.964,505.104,515.655,541.019,555.455,533.88,541.22
Switzerland,Europe,https://public.flourish.studio/country-flags/svg/ch.svg,CHE,9.522746719,10.712712465,11.879982759,13.063643796,14.480556572,15.34674167,16.480058705,17.740013179,18.942729779,20.524886616,,,,,,,,,,,122.661,112.339,115.14,114.731,109.547,111.074,159.224,199.404,215.722,208.281,265.987,269.128,280.157,272.466,301.628,353.133,340.471,295.121,303.882,298.52,279.841,287.227,310.176,363.063,405.531,420.545,443.802,493.537,570.304,558.2,603.434,722.038,692.11,712.748,734.397,702.15,695.601,704.479,735.539,731.767,752.248
Syrian Arab Republic,Asia,https://public.flourish.studio/country-flags/svg/sy.svg,SYR,0.8577044133999999,0.9452449721,1.110565881,1.200447408,1.339494267,1.329842435,1.321204503,1.443717801,1.562303429,1.796596911,1.780104712,2.097643979,2.415706806,2.579219251,4.24467016,5.566756757,6.417632803,6.882292994,8.251974522,9.929681529,13.062420382,16.758471338,17.525605096,18.672866242,19.195414013,21.203821656,25.460636943,32.538089172,16.574342984,18.609532294,23.904498886,27.756258352,33.107349666,36.86013363,45.086948775,50.86636971,61.546280624,66.420400891,70.418173719,72.970334076,80.590022272,86.771314031,90.558485523,95.693808463,112.863,134.204,153.8,180.03,218.09,224.562,252.518,64.315437939,42.807315976,20.345458471,21.239000398,16.492072144,12.356980639,16.112991412,21.490335086,22.777882165,
Tajikistan,Asia,https://public.flourish.studio/country-flags/svg/tj.svg,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.629395852,1.352,2.156666667,1.644325581,1.518796992,1.231040564,1.043654822,0.9215721145,1.320242081,1.086605267,0.8605211193,1.080768907,1.221120799,1.555301496,2.076182461,2.312327536,2.830220713,3.719506173,5.161337336,4.97948198,5.64217858,6.522732203,7.633049792,8.448469838,9.112544556,8.271454301,6.992393787,7.536439875,7.765014424,8.300784857,8.194150302
Tanzania,Africa,https://public.flourish.studio/country-flags/svg/tz.svg,TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.100405772,4.420168102,4.258743263,4.956588279,4.601413264,4.257702197,4.510846968,5.255221425,6.496195451,7.683852497,12.2704487,12.711213451,13.375976354,13.581644246,14.14203508,15.224257698,16.675948415,18.399046025,18.649590248,21.843529025,27.941177435,29.081425282,32.014249841,34.657139495,39.650530214,45.680532614,49.964788814,47.378599025,49.774021003,53.320625959,57.003713611,61.136873692,62.409709111
Thailand,Asia,https://public.flourish.studio/country-flags/svg/th.svg,THA,2.760747472,3.034043574,3.308912797,3.540403457,3.889129942,4.388937649,5.279230817,5.638461442,6.081009428,6.695336567,7.086538438,7.375000024,8.177884553,10.838587358,13.70300053,14.882747955,16.985211146,19.77931517,24.006570178,27.371699083,32.353440727,34.846107862,36.589797857,40.042826244,41.797592963,38.900692712,43.096746122,50.535438696,61.667199835,72.25087741,85.343063966,98.234695722,111.453,128.889,146.683,169.279,183.035,150.181,113.676,126.669,126.392,120.296,134.301,152.281,172.896,189.319,221.758,262.942,291.383,281.71,341.105,370.819,397.558,420.333,407.339,401.296,413.366,456.357,506.611,544.264,501.644
Timor-Leste,Asia,https://public.flourish.studio/country-flags/svg/tl.svg,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3670879,0.4774435,0.4695067,0.4904391,0.4407646,0.4622836,0.4538051,0.5427954,0.6484927,0.7268824,0.8818278,1.0424115,1.1603895,1.3955196,1.4473071,1.5944109,1.6506185,1.6156097,1.5838762,2.0479317,1.9021568
Togo,Africa,https://public.flourish.studio/country-flags/svg/tg.svg,TGO,0.1211280731,0.1263964697,0.1322374416,0.1432557845,0.1661040676,0.18730033640000002,0.21613626390000001,0.2317064755,0.2419569107,0.2677324464,0.2539766262,0.286537525,0.33567763689999996,0.40647990619999996,0.5604377426,0.6173216694,0.6193751342,0.7774350205,0.8242638415,0.8917759066000001,1.136408814,0.962347001,0.8216519187000001,0.7657465906,0.7181489596,0.7623597227000001,1.060911735,1.24909913,1.378847487,1.352949663,1.628427515,1.602299863,1.69295911,1.233496846,0.9826243245,1.309382885,1.46544829,1.498950899,1.587345951,1.576672792,1.491891108,1.482437752,1.706698099,2.115836353,2.259992642,2.281482855,2.351584608,2.662612348,3.32367713,3.379258565,3.429461495,3.87245925,3.873308389,4.321655656,4.574986537,4.180866177,6.031632168,6.395472574,7.112200725,7.220395248,7.574636979
Tonga,Oceania,https://public.flourish.studio/country-flags/svg/to.svg,TON,,,,,,,,,,,,,,,,0.032506741719999996,0.03003641696,0.03413938789,0.04156747167,0.04466700201,0.05326007743,0.06224201333,0.06206816107,0.06086396396,0.06424835454,0.06005866331,0.06819585561,0.08166713345,0.1066572674,0.106344855,0.11356382159999999,0.1322011414,0.1370662906,0.1384898844,0.1959909862,0.2088716657,0.22210057630000002,0.21499145230000002,0.19150489280000002,0.1992146332,0.20484961259999998,0.1811169528,0.1827636939,0.20224695969999998,0.2306579655,0.26179760609999997,0.2922321171,0.2985139562,0.344428609,0.31237737930000004,0.36684001239999997,0.4145233885,0.4707140834,0.4506436152,0.439878828,0.4370062272,0.42054017860000004,0.460379145,0.4892355274,0.5123500594,0.4888299641
Trinidad and Tobago,Americas,https://public.flourish.studio/country-flags/svg/tt.svg,TTO,0.5356701277,0.5849612087,0.6193191973,0.678235373,0.7118933676,0.7365688618999999,0.7237356355,0.761981474,0.75889995,0.7792,0.82185,0.8967543167,1.083381044,1.308799459,2.042031901,2.442667573,2.500410584,3.138666667,3.562333458,4.602416625,6.235833333,6.992083333,8.140416667,7.76375,7.757083333,7.375918367,4.794444444,4.797777778,4.496852073,4.323058824,5.068,5.307905882,5.439552941,4.669488516,4.94720586,5.329214163,5.759537726,5.737751332,6.04369433,6.808982521,8.154338233,8.824873259,9.008273721,11.305459802,13.280275123,15.982282462,18.369361094,21.64162005,27.87158735,19.172165226,22.157948396,25.433011405,25.763220107,27.268478565,27.615843098,24.959858249,22.386264807,22.385426654,23.679919655,23.208326548,21.588037505
